회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2015, 부산,2611000, 부산중구,10, 일반공공행정,11, 입법및선거관리,479201000,0,0,479201000,0,0
2015, 부산,2611000, 부산중구,10, 일반공공행정,13, 지방행정ㆍ재정지원,770704000,0,0,770704000,0,0
2015, 부산,2611000, 부산중구,10, 일반공공행정,16, 일반행정,5586530000,0,0,5526530000,0,0
2015, 부산,2611000, 부산중구,20, 공공질서및안전,25, 재난방재ㆍ민방위,720312000,174736000,0,720312000,174736000,0
2015, 부산,2611000, 부산중구,50, 교육,51, 유아및초중등교육,529220000,0,0,529220000,0,0
2015, 부산,2611000, 부산중구,50, 교육,53, 평생ㆍ직업교육,79226000,0,0,79226000,0,0
2015, 부산,2611000, 부산중구,60, 문화및관광,61, 문화예술,176347000,0,0,176347000,0,0
2015, 부산,2611000, 부산중구,60, 문화및관광,63, 체육,480463000,0,0,480463000,0,0
2015, 부산,2611000, 부산중구,60, 문화및관광,65, 문화및관광일반,1139096000,0,0,1139096000,0,0
2015, 부산,2611000, 부산중구,70, 환경보호,71, 상하수도ㆍ수질,0,0,0,0,0,0
2015, 부산,2611000, 부산중구,70, 환경보호,72, 폐기물,4830172000,0,0,4830172000,0,0
2015, 부산,2611000, 부산중구,70, 환경보호,76, 환경보호일반,164355000,0,0,164355000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,81, 기초생활보장,10514028000,0,0,10514028000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,82, 취약계층지원,3701634000,8025000,0,3701634000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,84, 보육ㆍ가족및여성,7805111000,0,0,7805111000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,85, 노인ㆍ청소년,20231956000,0,0,20231956000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,86, 노동,388870000,0,0,388870000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,87, 보훈,1047500000,0,0,1047500000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,88, 주택,26890000,0,0,26890000,0,0
2015, 부산,2611000, 부산중구,90, 보건,91, 보건의료,2080950000,0,0,2080950000,0,0
2015, 부산,2611000, 부산중구,90, 보건,93, 식품의약안전,18916000,0,0,18916000,0,0
2015, 부산,2611000, 부산중구,100, 농림해양수산,101, 농업ㆍ농촌,95560000,0,0,95560000,0,0
2015, 부산,2611000, 부산중구,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,2450814000,0,0,2450814000,0,0
2015, 부산,2611000, 부산중구,110, 산업ㆍ중소기업,115, 에너지및자원개발,99910000,0,0,99910000,0,0
2015, 부산,2611000, 부산중구,120, 수송및교통,121, 도로,740955000,0,0,740955000,0,0
2015, 부산,2611000, 부산중구,120, 수송및교통,126, 대중교통ㆍ물류등기타,18010000,0,0,18010000,0,0
2015, 부산,2611000, 부산중구,140, 국토및지역개발,142, 지역및도시,4653431000,25000000,0,4653431000,25000000,0
2015, 부산,2611000, 부산중구,160, 예비비,161, 예비비,1065000000,0,0,1065000000,0,0
2015, 부산,2611000, 부산중구,900, 기타,901, 기타,0,0,36485069000,10902541000,0,36485069000
2015, 부산,2611000, 부산중구,70, 환경보호,71, 상하수도ㆍ수질,194499000,0,0,194499000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,81, 기초생활보장,103284000,0,0,103284000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,82, 취약계층지원,1122180000,0,0,1122180000,0,0
2015, 부산,2611000, 부산중구,80, 사회복지,88, 주택,414356000,0,0,414356000,0,0
2015, 부산,2611000, 부산중구,110, 산업ㆍ중소기업,115, 에너지및자원개발,58300000,0,0,58300000,0,0
2015, 부산,2611000, 부산중구,120, 수송및교통,126, 대중교통ㆍ물류등기타,11929865000,0,0,11925865000,0,0
2015, 부산,2611000, 부산중구,140, 국토및지역개발,142, 지역및도시,0,0,0,0,0,0
2015, 부산,2611000, 부산중구,900, 기타,901, 기타,0,0,1847833000,0,0,1847833000
2015, 부산,2612000, 부산서구,10, 일반공공행정,11, 입법및선거관리,558974000,0,0,558974000,0,0
2015, 부산,2612000, 부산서구,10, 일반공공행정,13, 지방행정ㆍ재정지원,1115931000,0,0,1115931000,0,0
2015, 부산,2612000, 부산서구,10, 일반공공행정,14, 재정ㆍ금융,0,1000000000,0,0,170000000,0
2015, 부산,2612000, 부산서구,10, 일반공공행정,16, 일반행정,7747056000,0,0,7747056000,0,0
2015, 부산,2612000, 부산서구,20, 공공질서및안전,25, 재난방재ㆍ민방위,1984750000,112236000,0,1984750000,112236000,0
2015, 부산,2612000, 부산서구,50, 교육,51, 유아및초중등교육,616000000,0,0,616000000,0,0
2015, 부산,2612000, 부산서구,50, 교육,53, 평생ㆍ직업교육,415680000,0,0,415680000,0,0
2015, 부산,2612000, 부산서구,60, 문화및관광,61, 문화예술,626623000,0,0,626623000,0,0
2015, 부산,2612000, 부산서구,60, 문화및관광,62, 관광,20501000,0,0,20501000,0,0
2015, 부산,2612000, 부산서구,60, 문화및관광,63, 체육,671523000,0,0,671523000,0,0
2015, 부산,2612000, 부산서구,60, 문화및관광,64, 문화재,487250000,0,0,487250000,0,0
2015, 부산,2612000, 부산서구,60, 문화및관광,65, 문화및관광일반,0,0,0,0,0,0
2015, 부산,2612000, 부산서구,70, 환경보호,72, 폐기물,8269775000,0,0,8269775000,0,0
2015, 부산,2612000, 부산서구,70, 환경보호,76, 환경보호일반,716224000,0,0,716224000,0,0
2015, 부산,2612000, 부산서구,80, 사회복지,81, 기초생활보장,22077537000,0,0,22077537000,0,0
2015, 부산,2612000, 부산서구,80, 사회복지,82, 취약계층지원,37114337000,0,0,37114337000,0,0
2015, 부산,2612000, 부산서구,80, 사회복지,84, 보육ㆍ가족및여성,5609263000,300000000,0,5609263000,300000000,0
2015, 부산,2612000, 부산서구,80, 사회복지,85, 노인ㆍ청소년,46011877000,0,0,46011877000,0,0
2015, 부산,2612000, 부산서구,80, 사회복지,86, 노동,861739000,0,0,861739000,0,0
2015, 부산,2612000, 부산서구,80, 사회복지,89, 사회복지일반,0,0,0,0,0,0
2015, 부산,2612000, 부산서구,90, 보건,91, 보건의료,7030298000,0,0,7030298000,0,0
2015, 부산,2612000, 부산서구,90, 보건,93, 식품의약안전,23406000,0,0,23406000,0,0
2015, 부산,2612000, 부산서구,100, 농림해양수산,101, 농업ㆍ농촌,414291000,0,0,414291000,0,0
2015, 부산,2612000, 부산서구,100, 농림해양수산,102, 임업ㆍ산촌,2043346000,0,0,2043346000,0,0
2015, 부산,2612000, 부산서구,100, 농림해양수산,103, 해양수산ㆍ어촌,286882000,0,0,286882000,0,0
