회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2015, 인천,2811000, 인천중구,10, 일반공공행정,11, 입법및선거관리,588971000,0,0,588971000,0,0
2015, 인천,2811000, 인천중구,10, 일반공공행정,13, 지방행정ㆍ재정지원,452038000,0,0,452038000,0,0
2015, 인천,2811000, 인천중구,10, 일반공공행정,14, 재정ㆍ금융,0,768650000,0,0,169550000,0
2015, 인천,2811000, 인천중구,10, 일반공공행정,16, 일반행정,20827901000,300000000,0,20827901000,100000000,0
2015, 인천,2811000, 인천중구,20, 공공질서및안전,25, 재난방재ㆍ민방위,430168000,200000000,0,430168000,200000000,0
2015, 인천,2811000, 인천중구,50, 교육,51, 유아및초중등교육,2009355000,0,0,2009355000,0,0
2015, 인천,2811000, 인천중구,50, 교육,53, 평생ㆍ직업교육,50930000,0,0,50930000,0,0
2015, 인천,2811000, 인천중구,60, 문화및관광,61, 문화예술,6236838000,0,0,6236838000,0,0
2015, 인천,2811000, 인천중구,60, 문화및관광,62, 관광,9643153000,0,0,9643153000,0,0
2015, 인천,2811000, 인천중구,60, 문화및관광,63, 체육,2091268000,0,0,2091268000,0,0
2015, 인천,2811000, 인천중구,60, 문화및관광,64, 문화재,3961475000,0,0,3961475000,0,0
2015, 인천,2811000, 인천중구,60, 문화및관광,65, 문화및관광일반,358800000,0,0,358800000,0,0
2015, 인천,2811000, 인천중구,70, 환경보호,71, 상하수도ㆍ수질,186126000,0,0,186126000,0,0
2015, 인천,2811000, 인천중구,70, 환경보호,72, 폐기물,6755377000,0,0,6705697000,0,0
2015, 인천,2811000, 인천중구,70, 환경보호,76, 환경보호일반,428644000,0,0,428644000,0,0
2015, 인천,2811000, 인천중구,80, 사회복지,81, 기초생활보장,12143570000,0,0,12143570000,0,0
2015, 인천,2811000, 인천중구,80, 사회복지,82, 취약계층지원,12043004000,0,0,12043004000,0,0
2015, 인천,2811000, 인천중구,80, 사회복지,84, 보육ㆍ가족및여성,26659283000,0,0,26659283000,0,0
2015, 인천,2811000, 인천중구,80, 사회복지,85, 노인ㆍ청소년,28005018000,0,0,28005018000,0,0
2015, 인천,2811000, 인천중구,80, 사회복지,86, 노동,1648339000,0,0,1648339000,0,0
2015, 인천,2811000, 인천중구,80, 사회복지,87, 보훈,1135952000,0,0,1135952000,0,0
2015, 인천,2811000, 인천중구,80, 사회복지,89, 사회복지일반,0,0,0,0,0,0
2015, 인천,2811000, 인천중구,90, 보건,91, 보건의료,5185092000,0,0,5185092000,0,0
2015, 인천,2811000, 인천중구,90, 보건,93, 식품의약안전,434771000,0,0,434771000,0,0
2015, 인천,2811000, 인천중구,100, 농림해양수산,101, 농업ㆍ농촌,1118201000,0,0,1118201000,0,0
2015, 인천,2811000, 인천중구,100, 농림해양수산,102, 임업ㆍ산촌,428765000,0,0,428765000,0,0
2015, 인천,2811000, 인천중구,100, 농림해양수산,103, 해양수산ㆍ어촌,2036489000,0,0,2036489000,0,0
2015, 인천,2811000, 인천중구,110, 산업ㆍ중소기업,112, 산업기술지원,20000000,0,0,20000000,0,0
2015, 인천,2811000, 인천중구,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,1675687000,0,0,1675687000,0,0
2015, 인천,2811000, 인천중구,110, 산업ㆍ중소기업,116, 산업ㆍ중소기업일반,475584000,0,0,475584000,0,0
2015, 인천,2811000, 인천중구,120, 수송및교통,121, 도로,10486121000,0,0,10486121000,0,0
2015, 인천,2811000, 인천중구,120, 수송및교통,124, 해운ㆍ항만,233626000,0,0,233626000,0,0
2015, 인천,2811000, 인천중구,120, 수송및교통,125, 항공ㆍ공항,1961566000,0,0,1961566000,0,0
2015, 인천,2811000, 인천중구,120, 수송및교통,126, 대중교통ㆍ물류등기타,1503318000,0,0,1503318000,0,0
2015, 인천,2811000, 인천중구,140, 국토및지역개발,141, 수자원,390100000,0,0,390100000,0,0
2015, 인천,2811000, 인천중구,140, 국토및지역개발,142, 지역및도시,12407492000,0,0,12407492000,0,0
2015, 인천,2811000, 인천중구,160, 예비비,161, 예비비,4753352000,0,0,4753352000,0,0
2015, 인천,2811000, 인천중구,900, 기타,901, 기타,0,0,52888325000,0,0,52888325000
2015, 인천,2811000, 인천중구,10, 일반공공행정,14, 재정ㆍ금융,0,0,0,0,0,0
2015, 인천,2811000, 인천중구,70, 환경보호,72, 폐기물,8846612000,0,0,8846612000,0,0
2015, 인천,2811000, 인천중구,80, 사회복지,81, 기초생활보장,144040000,15499000,0,144040000,0,0
2015, 인천,2811000, 인천중구,110, 산업ㆍ중소기업,116, 산업ㆍ중소기업일반,0,0,0,0,0,0
2015, 인천,2811000, 인천중구,120, 수송및교통,126, 대중교통ㆍ물류등기타,4243082000,0,0,4243082000,0,0
2015, 인천,2811000, 인천중구,140, 국토및지역개발,141, 수자원,41500000,0,0,41500000,0,0
2015, 인천,2811000, 인천중구,140, 국토및지역개발,142, 지역및도시,2512379000,0,0,2512379000,0,0
2015, 인천,2811000, 인천중구,160, 예비비,161, 예비비,0,0,0,0,0,0
2015, 인천,2811000, 인천중구,900, 기타,901, 기타,0,0,313435000,0,0,313435000
2015, 인천,2812000, 인천동구,10, 일반공공행정,11, 입법및선거관리,687789000,0,0,687789000,0,0
