회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2015, 전북,4511000, 전북전주시,10, 일반공공행정,11, 입법및선거관리,2450040000,0,0,2450040000,0,0
2015, 전북,4511000, 전북전주시,10, 일반공공행정,13, 지방행정ㆍ재정지원,5053849000,0,0,5053849000,0,0
2015, 전북,4511000, 전북전주시,10, 일반공공행정,14, 재정ㆍ금융,0,26117493000,0,0,24145493000,0
2015, 전북,4511000, 전북전주시,10, 일반공공행정,16, 일반행정,34600813000,0,0,34498965000,0,0
2015, 전북,4511000, 전북전주시,20, 공공질서및안전,25, 재난방재ㆍ민방위,14675624000,2373000000,0,14675624000,2373000000,0
2015, 전북,4511000, 전북전주시,50, 교육,51, 유아및초중등교육,3294630000,0,0,3294630000,0,0
2015, 전북,4511000, 전북전주시,50, 교육,53, 평생ㆍ직업교육,167000000,0,0,167000000,0,0
2015, 전북,4511000, 전북전주시,60, 문화및관광,61, 문화예술,43376505000,76423000,0,43376505000,76423000,0
2015, 전북,4511000, 전북전주시,60, 문화및관광,62, 관광,1374200000,0,0,1374200000,0,0
2015, 전북,4511000, 전북전주시,60, 문화및관광,63, 체육,12413358000,7860159000,0,12413358000,7860159000,0
2015, 전북,4511000, 전북전주시,60, 문화및관광,64, 문화재,3211778000,0,0,3211778000,0,0
2015, 전북,4511000, 전북전주시,60, 문화및관광,65, 문화및관광일반,0,482653000,0,0,482653000,0
2015, 전북,4511000, 전북전주시,70, 환경보호,71, 상하수도ㆍ수질,2271714000,0,0,2271714000,0,0
2015, 전북,4511000, 전북전주시,70, 환경보호,72, 폐기물,48967643000,2060404000,0,48967643000,2026624000,0
2015, 전북,4511000, 전북전주시,70, 환경보호,73, 대기,992878000,0,0,992878000,0,0
2015, 전북,4511000, 전북전주시,70, 환경보호,74, 자연,265700000,0,0,265700000,0,0
2015, 전북,4511000, 전북전주시,70, 환경보호,76, 환경보호일반,1022430000,0,0,1022430000,0,0
2015, 전북,4511000, 전북전주시,80, 사회복지,81, 기초생활보장,76680218000,5970624000,0,76680218000,0,0
2015, 전북,4511000, 전북전주시,80, 사회복지,82, 취약계층지원,39467852000,0,0,39467852000,0,0
2015, 전북,4511000, 전북전주시,80, 사회복지,84, 보육ㆍ가족및여성,1.6878E+11,54000000,0,1.6878E+11,54000000,0
2015, 전북,4511000, 전북전주시,80, 사회복지,85, 노인ㆍ청소년,1.48125E+11,709598000,0,1.48125E+11,709598000,0
2015, 전북,4511000, 전북전주시,80, 사회복지,86, 노동,6866289000,0,0,6866289000,0,0
2015, 전북,4511000, 전북전주시,80, 사회복지,87, 보훈,2366280000,0,0,2366280000,0,0
2015, 전북,4511000, 전북전주시,80, 사회복지,89, 사회복지일반,96220000,0,0,96220000,0,0
2015, 전북,4511000, 전북전주시,90, 보건,91, 보건의료,19516553000,0,0,19516553000,0,0
2015, 전북,4511000, 전북전주시,90, 보건,93, 식품의약안전,1156717000,0,0,1156717000,0,0
2015, 전북,4511000, 전북전주시,100, 농림해양수산,101, 농업ㆍ농촌,40843632000,0,0,40834032000,0,0
2015, 전북,4511000, 전북전주시,100, 농림해양수산,102, 임업ㆍ산촌,2818570000,0,0,2719097000,0,0
2015, 전북,4511000, 전북전주시,110, 산업ㆍ중소기업,113, 무역및투자유치,0,0,0,0,0,0
2015, 전북,4511000, 전북전주시,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,12250710000,0,0,12250710000,0,0
2015, 전북,4511000, 전북전주시,110, 산업ㆍ중소기업,115, 에너지및자원개발,1445325000,0,0,1445325000,0,0
2015, 전북,4511000, 전북전주시,110, 산업ㆍ중소기업,116, 산업ㆍ중소기업일반,13994800000,0,0,13994800000,0,0
2015, 전북,4511000, 전북전주시,120, 수송및교통,121, 도로,31660243000,0,0,31660243000,0,0
2015, 전북,4511000, 전북전주시,120, 수송및교통,126, 대중교통ㆍ물류등기타,50035344000,1700000000,0,50035344000,0,0
2015, 전북,4511000, 전북전주시,140, 국토및지역개발,141, 수자원,15891751000,0,0,15891751000,0,0
2015, 전북,4511000, 전북전주시,140, 국토및지역개발,142, 지역및도시,46960574000,709243000,0,46960574000,509243000,0
2015, 전북,4511000, 전북전주시,160, 예비비,161, 예비비,15874100000,0,0,15874100000,0,0
2015, 전북,4511000, 전북전주시,900, 기타,901, 기타,0,4930000,1.67871E+11,2190873000,4930000,1.67871E+11
2015, 전북,4511000, 전북전주시,10, 일반공공행정,14, 재정ㆍ금융,0,1868509000,0,0,0,0
2015, 전북,4511000, 전북전주시,70, 환경보호,71, 상하수도ㆍ수질,147066000,0,0,147066000,0,0
2015, 전북,4511000, 전북전주시,80, 사회복지,81, 기초생활보장,6986214000,0,0,1045590000,0,0
2015, 전북,4511000, 전북전주시,100, 농림해양수산,101, 농업ㆍ농촌,704000000,0,0,704000000,0,0
2015, 전북,4511000, 전북전주시,120, 수송및교통,121, 도로,7952624000,0,0,7952624000,0,0
2015, 전북,4511000, 전북전주시,120, 수송및교통,126, 대중교통ㆍ물류등기타,50208000,1722211000,0,50208000,1722211000,0
2015, 전북,4511000, 전북전주시,140, 국토및지역개발,142, 지역및도시,21329415000,0,0,21329415000,0,0
2015, 전북,4511000, 전북전주시,160, 예비비,161, 예비비,0,0,0,0,0,0
2015, 전북,4511000, 전북전주시,900, 기타,901, 기타,0,0,4434697000,0,0,4434697000
2015, 전북,4511000, 전북전주시,70, 환경보호,71, 상하수도ㆍ수질,80112407000,0,0,78599670000,0,0
2015, 전북,4511000, 전북전주시,140, 국토및지역개발,141, 수자원,70698061000,0,0,69225561000,0,0
2015, 전북,4511000, 전북전주시,900, 기타,901, 기타,0,0,2422649000,0,0,2422649000
2015, 전북,4512000, 전북군산시,10, 일반공공행정,11, 입법및선거관리,1452354000,0,0,1452354000,0,0
2015, 전북,4512000, 전북군산시,10, 일반공공행정,13, 지방행정ㆍ재정지원,410024000,0,0,410024000,0,0
2015, 전북,4512000, 전북군산시,10, 일반공공행정,16, 일반행정,25165982000,684000000,0,25005923000,654000000,0
