회계연도, 지역명, 자치단체코드, 자치단체명, 분야코드, 분야명, 부문코드, 부문명, 정책사업예산총계, 행정운영경비총계, 재무활동총계, 정책사업예산순계, 재무활동순계, 행정운영경비순계
2014, 전북,4511000, 전북전주시,900, 기타,901, 기타,0,0,4238420000,0,0,4238420000
2014, 전북,4511000, 전북전주시,140, 국토및지역개발,142, 지역및도시,19730150000,1010000000,0,19730150000,10000000,0
2014, 전북,4511000, 전북전주시,120, 수송및교통,126, 대중교통ㆍ물류등기타,66247000,1276260000,0,66247000,1276260000,0
2014, 전북,4511000, 전북전주시,120, 수송및교통,121, 도로,9061523000,0,0,9061523000,0,0
2014, 전북,4511000, 전북전주시,100, 농림해양수산,101, 농업ㆍ농촌,704000000,0,0,704000000,0,0
2014, 전북,4511000, 전북전주시,80, 사회복지,81, 기초생활보장,7079216000,194915000,0,1202300000,0,0
2014, 전북,4511000, 전북전주시,70, 환경보호,71, 상하수도ㆍ수질,70233000,0,0,70233000,0,0
2014, 전북,4511000, 전북전주시,10, 일반공공행정,14, 재정ㆍ금융,0,2886937000,0,0,12693000,0
2014, 전북,4511000, 전북전주시,900, 기타,901, 기타,0,0,2287705000,0,0,2287705000
2014, 전북,4511000, 전북전주시,140, 국토및지역개발,141, 수자원,76268275000,0,0,74959275000,0,0
2014, 전북,4511000, 전북전주시,70, 환경보호,71, 상하수도ㆍ수질,91740092000,0,0,90447954000,0,0
2014, 전북,4511000, 전북전주시,900, 기타,901, 기타,0,0,1.61361E+11,5700000000,0,1.61361E+11
2014, 전북,4511000, 전북전주시,160, 예비비,161, 예비비,14720515000,0,0,14720515000,0,0
2014, 전북,4511000, 전북전주시,140, 국토및지역개발,142, 지역및도시,24478156000,1516919000,0,24478156000,516919000,0
2014, 전북,4511000, 전북전주시,140, 국토및지역개발,141, 수자원,17839657000,0,0,17839657000,0,0
2014, 전북,4511000, 전북전주시,120, 수송및교통,126, 대중교통ㆍ물류등기타,48269087000,1700000000,0,48269087000,0,0
2014, 전북,4511000, 전북전주시,120, 수송및교통,121, 도로,33605613000,0,0,33605613000,0,0
2014, 전북,4511000, 전북전주시,110, 산업ㆍ중소기업,116, 산업ㆍ중소기업일반,8728136000,0,0,8728136000,0,0
2014, 전북,4511000, 전북전주시,110, 산업ㆍ중소기업,115, 에너지및자원개발,2818300000,0,0,2818300000,0,0
2014, 전북,4511000, 전북전주시,110, 산업ㆍ중소기업,114, 산업진흥ㆍ고도화,14589049000,0,0,14589049000,0,0
2014, 전북,4511000, 전북전주시,110, 산업ㆍ중소기업,113, 무역및투자유치,0,0,0,0,0,0
2014, 전북,4511000, 전북전주시,100, 농림해양수산,102, 임업ㆍ산촌,2284312000,0,0,2198321000,0,0
2014, 전북,4511000, 전북전주시,100, 농림해양수산,101, 농업ㆍ농촌,24502803000,0,0,24497683000,0,0
2014, 전북,4511000, 전북전주시,90, 보건,93, 식품의약안전,213319000,0,0,213319000,0,0
2014, 전북,4511000, 전북전주시,90, 보건,91, 보건의료,14702686000,0,0,14702686000,0,0
2014, 전북,4511000, 전북전주시,80, 사회복지,89, 사회복지일반,96220000,0,0,96220000,0,0
2014, 전북,4511000, 전북전주시,80, 사회복지,87, 보훈,1270000000,0,0,1270000000,0,0
2014, 전북,4511000, 전북전주시,80, 사회복지,86, 노동,6584764000,0,0,6584764000,0,0
2014, 전북,4511000, 전북전주시,80, 사회복지,85, 노인ㆍ청소년,1.11771E+11,697522000,0,1.11771E+11,697522000,0
2014, 전북,4511000, 전북전주시,80, 사회복지,84, 보육ㆍ가족및여성,1.64199E+11,0,0,1.64199E+11,0,0
2014, 전북,4511000, 전북전주시,80, 사회복지,82, 취약계층지원,37312835000,0,0,37312835000,0,0
2014, 전북,4511000, 전북전주시,80, 사회복지,81, 기초생활보장,81839222000,5901916000,0,81839222000,0,0
2014, 전북,4511000, 전북전주시,70, 환경보호,76, 환경보호일반,894670000,0,0,894670000,0,0
2014, 전북,4511000, 전북전주시,70, 환경보호,74, 자연,282423000,0,0,282423000,0,0
2014, 전북,4511000, 전북전주시,70, 환경보호,73, 대기,1738669000,0,0,1738669000,0,0
2014, 전북,4511000, 전북전주시,70, 환경보호,72, 폐기물,46418075000,2058844000,0,46418075000,2025064000,0
2014, 전북,4511000, 전북전주시,70, 환경보호,71, 상하수도ㆍ수질,180000000,0,0,180000000,0,0
2014, 전북,4511000, 전북전주시,60, 문화및관광,65, 문화및관광일반,0,500426000,0,0,500426000,0
